Month,SKU_ID,SKU_Description,Product_Group,UoM,Actual_Demand_units,Supplier_LeadTime_days,Transit_days,OnHand_Inventory_units,Planned_Receipts_units,MOQ_units,Unit_Cost_USD,Shelf_Life_days,Planned_Receipt_Date,Actual_Receipt_Date,Customer_Priority
01/04/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,227,17,7,216,111,2541,"30,89",1095,08/04/2025 00:00,06/04/2025 00:00,Medium
01/05/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,227,17,8,101,19,2541,"30,89",1095,08/05/2025 00:00,16/05/2025 00:00,Medium
01/06/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,239,17,8,107,139,2541,"30,89",1095,08/06/2025 00:00,16/06/2025 00:00,Medium
01/07/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,360,17,1,733,342,2541,"30,89",1095,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0087,Solvents Grade A,Solvents,litre,225,17,8,228,195,2541,"30,89",1095,08/08/2025 00:00,13/08/2025 00:00,Medium
01/11/2024 00:00,SKU0088,Additives Grade B,Additives,kg,573,56,7,0,291,5741,"14,89",1095,08/11/2024 00:00,08/11/2024 00:00,High
01/12/2024 00:00,SKU0088,Additives Grade B,Additives,kg,732,56,3,397,613,5741,"14,89",1095,08/12/2024 00:00,15/12/2024 00:00,High
01/01/2025 00:00,SKU0088,Additives Grade B,Additives,kg,761,56,4,1369,633,5741,"14,89",1095,08/01/2025 00:00,10/01/2025 00:00,High
01/02/2025 00:00,SKU0088,Additives Grade B,Additives,kg,562,56,4,256,111,5741,"14,89",1095,08/02/2025 00:00,05/02/2025 00:00,High
01/03/2025 00:00,SKU0088,Additives Grade B,Additives,kg,778,56,9,616,389,5741,"14,89",1095,08/03/2025 00:00,13/03/2025 00:00,High
01/04/2025 00:00,SKU0088,Additives Grade B,Additives,kg,464,56,8,325,470,5741,"14,89",1095,08/04/2025 00:00,05/04/2025 00:00,High
01/05/2025 00:00,SKU0088,Additives Grade B,Additives,kg,406,56,12,0,123,5741,"14,89",1095,08/05/2025 00:00,09/05/2025 00:00,High
01/06/2025 00:00,SKU0088,Additives Grade B,Additives,kg,704,56,1,0,317,5741,"14,89",1095,08/06/2025 00:00,08/06/2025 00:00,High
01/07/2025 00:00,SKU0088,Additives Grade B,Additives,kg,606,56,10,315,602,5741,"14,89",1095,08/07/2025 00:00,17/07/2025 00:00,High
01/08/2025 00:00,SKU0088,Additives Grade B,Additives,kg,511,56,9,804,798,5741,"14,89",1095,08/08/2025 00:00,16/08/2025 00:00,High
01/11/2024 00:00,SKU0089,Packaging Grade A,Packaging,litre,522,49,10,75,471,5365,"0,5",1095,08/11/2024 00:00,17/11/2024 00:00,Medium
01/12/2024 00:00,SKU0089,Packaging Grade A,Packaging,litre,276,49,8,0,134,5365,"0,5",1095,08/12/2024 00:00,17/12/2024 00:00,Medium
01/01/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,634,49,2,159,342,5365,"0,5",1095,08/01/2025 00:00,18/01/2025 00:00,Medium
01/02/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,376,49,9,123,170,5365,"0,5",1095,08/02/2025 00:00,07/02/2025 00:00,Medium
01/03/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,239,49,5,144,86,5365,"0,5",1095,08/03/2025 00:00,17/03/2025 00:00,Medium
01/04/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,611,49,7,601,527,5365,"0,5",1095,08/04/2025 00:00,10/04/2025 00:00,Medium
01/05/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,655,49,7,388,440,5365,"0,5",1095,08/05/2025 00:00,06/05/2025 00:00,Medium
01/06/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,612,49,6,653,237,5365,"0,5",1095,08/06/2025 00:00,07/06/2025 00:00,Medium
01/07/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,372,49,9,445,381,5365,"0,5",1095,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0089,Packaging Grade A,Packaging,litre,511,49,9,230,415,5365,"0,5",1095,08/08/2025 00:00,13/08/2025 00:00,Medium
01/11/2024 00:00,SKU0090,Additives Grade C,Additives,kg,210,54,4,160,260,4192,"24,38",540,08/11/2024 00:00,06/11/2024 00:00,Medium
01/12/2024 00:00,SKU0090,Additives Grade C,Additives,kg,359,54,4,380,214,4192,"24,38",540,08/12/2024 00:00,14/12/2024 00:00,Medium
01/01/2025 00:00,SKU0090,Additives Grade C,Additives,kg,221,54,1,102,130,4192,"24,38",540,08/01/2025 00:00,12/01/2025 00:00,Medium
01/02/2025 00:00,SKU0090,Additives Grade C,Additives,kg,351,54,7,599,0,4192,"24,38",540,,,Medium
01/03/2025 00:00,SKU0090,Additives Grade C,Additives,kg,216,54,7,314,26,4192,"24,38",540,08/03/2025 00:00,06/03/2025 00:00,Medium
01/04/2025 00:00,SKU0090,Additives Grade C,Additives,kg,191,54,4,0,116,4192,"24,38",540,08/04/2025 00:00,15/04/2025 00:00,Medium
01/05/2025 00:00,SKU0090,Additives Grade C,Additives,kg,201,54,4,165,124,4192,"24,38",540,08/05/2025 00:00,17/05/2025 00:00,Medium
01/06/2025 00:00,SKU0090,Additives Grade C,Additives,kg,223,54,7,212,249,4192,"24,38",540,08/06/2025 00:00,09/06/2025 00:00,Medium
01/07/2025 00:00,SKU0090,Additives Grade C,Additives,kg,200,54,8,248,311,4192,"24,38",540,08/07/2025 00:00,11/07/2025 00:00,Medium
01/08/2025 00:00,SKU0090,Additives Grade C,Additives,kg,153,54,5,68,75,4192,"24,38",540,08/08/2025 00:00,12/08/2025 00:00,Medium
01/11/2024 00:00,SKU0091,Additives Grade C,Additives,kg,262,42,7,70,148,6849,"24,22",730,08/11/2024 00:00,05/11/2024 00:00,Medium
01/12/2024 00:00,SKU0091,Additives Grade C,Additives,kg,170,42,2,298,156,6849,"24,22",730,08/12/2024 00:00,10/12/2024 00:00,Medium
01/01/2025 00:00,SKU0091,Additives Grade C,Additives,kg,200,42,13,25,212,6849,"24,22",730,08/01/2025 00:00,05/01/2025 00:00,Medium
01/02/2025 00:00,SKU0091,Additives Grade C,Additives,kg,148,42,9,0,118,6849,"24,22",730,08/02/2025 00:00,06/02/2025 00:00,Medium
01/03/2025 00:00,SKU0091,Additives Grade C,Additives,kg,245,42,7,283,188,6849,"24,22",730,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0091,Additives Grade C,Additives,kg,211,42,4,0,141,6849,"24,22",730,08/04/2025 00:00,15/04/2025 00:00,Medium
01/05/2025 00:00,SKU0091,Additives Grade C,Additives,kg,220,42,4,261,125,6849,"24,22",730,08/05/2025 00:00,09/05/2025 00:00,Medium
01/06/2025 00:00,SKU0091,Additives Grade C,Additives,kg,161,42,6,0,190,6849,"24,22",730,08/06/2025 00:00,14/06/2025 00:00,Medium
01/07/2025 00:00,SKU0091,Additives Grade C,Additives,kg,241,42,2,131,63,6849,"24,22",730,08/07/2025 00:00,13/07/2025 00:00,Medium
01/08/2025 00:00,SKU0091,Additives Grade C,Additives,kg,267,42,5,204,292,6849,"24,22",730,08/08/2025 00:00,10/08/2025 00:00,Medium
01/11/2024 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,394,34,11,162,323,1743,"24,42",730,08/11/2024 00:00,15/11/2024 00:00,Medium
01/12/2024 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,541,34,6,1081,584,1743,"24,42",730,08/12/2024 00:00,15/12/2024 00:00,Medium
01/01/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,281,34,9,296,211,1743,"24,42",730,08/01/2025 00:00,05/01/2025 00:00,Medium
01/02/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,576,34,5,492,287,1743,"24,42",730,08/02/2025 00:00,17/02/2025 00:00,Medium
01/03/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,260,34,7,246,153,1743,"24,42",730,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,423,34,8,443,254,1743,"24,42",730,08/04/2025 00:00,06/04/2025 00:00,Medium
01/05/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,431,34,6,112,344,1743,"24,42",730,08/05/2025 00:00,13/05/2025 00:00,Medium
01/06/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,458,34,2,0,335,1743,"24,42",730,08/06/2025 00:00,07/06/2025 00:00,Medium
01/07/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,333,34,5,470,191,1743,"24,42",730,08/07/2025 00:00,05/07/2025 00:00,Medium
01/08/2025 00:00,SKU0092,Intermediates Grade A,Intermediates,kg,544,34,4,755,453,1743,"24,42",730,08/08/2025 00:00,09/08/2025 00:00,Medium
01/11/2024 00:00,SKU0093,Solvents Grade A,Solvents,kg,287,59,7,584,116,5227,"15,14",540,08/11/2024 00:00,11/11/2024 00:00,Medium
01/12/2024 00:00,SKU0093,Solvents Grade A,Solvents,kg,443,59,9,74,0,5227,"15,14",540,,,Medium
01/01/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,303,59,12,398,186,5227,"15,14",540,08/01/2025 00:00,16/01/2025 00:00,Medium
01/02/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,401,59,8,22,79,5227,"15,14",540,08/02/2025 00:00,05/02/2025 00:00,Medium
01/03/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,275,59,11,350,170,5227,"15,14",540,08/03/2025 00:00,09/03/2025 00:00,Medium
01/04/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,386,59,10,175,269,5227,"15,14",540,08/04/2025 00:00,09/04/2025 00:00,Medium
01/05/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,288,59,3,394,363,5227,"15,14",540,08/05/2025 00:00,10/05/2025 00:00,Medium
01/06/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,484,59,8,435,759,5227,"15,14",540,08/06/2025 00:00,07/06/2025 00:00,Medium
01/07/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,461,59,10,358,441,5227,"15,14",540,08/07/2025 00:00,09/07/2025 00:00,Medium
01/08/2025 00:00,SKU0093,Solvents Grade A,Solvents,kg,366,59,1,267,376,5227,"15,14",540,08/08/2025 00:00,11/08/2025 00:00,Medium
01/11/2024 00:00,SKU0094,Additives Grade A,Additives,kg,178,40,12,41,6,1131,"36,61",1095,08/11/2024 00:00,09/11/2024 00:00,Medium
01/12/2024 00:00,SKU0094,Additives Grade A,Additives,kg,198,40,6,101,64,1131,"36,61",1095,08/12/2024 00:00,09/12/2024 00:00,Medium
01/01/2025 00:00,SKU0094,Additives Grade A,Additives,kg,189,40,2,152,252,1131,"36,61",1095,08/01/2025 00:00,09/01/2025 00:00,Medium
01/02/2025 00:00,SKU0094,Additives Grade A,Additives,kg,264,40,7,119,51,1131,"36,61",1095,08/02/2025 00:00,14/02/2025 00:00,Medium
01/03/2025 00:00,SKU0094,Additives Grade A,Additives,kg,272,40,5,176,122,1131,"36,61",1095,08/03/2025 00:00,14/03/2025 00:00,Medium
01/04/2025 00:00,SKU0094,Additives Grade A,Additives,kg,236,40,6,204,201,1131,"36,61",1095,08/04/2025 00:00,07/04/2025 00:00,Medium
01/05/2025 00:00,SKU0094,Additives Grade A,Additives,kg,214,40,8,436,132,1131,"36,61",1095,08/05/2025 00:00,05/05/2025 00:00,Medium
01/06/2025 00:00,SKU0094,Additives Grade A,Additives,kg,212,40,7,253,273,1131,"36,61",1095,08/06/2025 00:00,09/06/2025 00:00,Medium
01/07/2025 00:00,SKU0094,Additives Grade A,Additives,kg,265,40,5,0,170,1131,"36,61",1095,08/07/2025 00:00,18/07/2025 00:00,Medium
01/08/2025 00:00,SKU0094,Additives Grade A,Additives,kg,209,40,7,417,114,1131,"36,61",1095,08/08/2025 00:00,13/08/2025 00:00,Medium
01/11/2024 00:00,SKU0095,Additives Grade B,Additives,kg,386,50,14,75,287,7855,"28,32",365,08/11/2024 00:00,18/11/2024 00:00,Medium
01/12/2024 00:00,SKU0095,Additives Grade B,Additives,kg,314,50,9,209,168,7855,"28,32",365,08/12/2024 00:00,05/12/2024 00:00,Medium
01/01/2025 00:00,SKU0095,Additives Grade B,Additives,kg,323,50,7,513,18,7855,"28,32",365,08/01/2025 00:00,07/01/2025 00:00,Medium
01/02/2025 00:00,SKU0095,Additives Grade B,Additives,kg,312,50,7,249,335,7855,"28,32",365,08/02/2025 00:00,17/02/2025 00:00,Medium
01/03/2025 00:00,SKU0095,Additives Grade B,Additives,kg,327,50,6,482,133,7855,"28,32",365,08/03/2025 00:00,17/03/2025 00:00,Medium
01/04/2025 00:00,SKU0095,Additives Grade B,Additives,kg,285,50,4,218,111,7855,"28,32",365,08/04/2025 00:00,08/04/2025 00:00,Medium
01/05/2025 00:00,SKU0095,Additives Grade B,Additives,kg,186,50,5,59,0,7855,"28,32",365,,,Medium
01/06/2025 00:00,SKU0095,Additives Grade B,Additives,kg,212,50,11,487,151,7855,"28,32",365,08/06/2025 00:00,05/06/2025 00:00,Medium
01/07/2025 00:00,SKU0095,Additives Grade B,Additives,kg,369,50,9,426,218,7855,"28,32",365,08/07/2025 00:00,05/07/2025 00:00,Medium
01/08/2025 00:00,SKU0095,Additives Grade B,Additives,kg,381,50,8,317,124,7855,"28,32",365,08/08/2025 00:00,12/08/2025 00:00,Medium
01/11/2024 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,372,38,10,186,103,4120,"25,78",730,08/11/2024 00:00,06/11/2024 00:00,Medium
01/12/2024 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,403,38,8,429,288,4120,"25,78",730,08/12/2024 00:00,16/12/2024 00:00,Medium
01/01/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,466,38,13,788,444,4120,"25,78",730,08/01/2025 00:00,12/01/2025 00:00,Medium
01/02/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,258,38,6,0,227,4120,"25,78",730,08/02/2025 00:00,11/02/2025 00:00,Medium
01/03/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,500,38,4,969,364,4120,"25,78",730,08/03/2025 00:00,14/03/2025 00:00,Medium
01/04/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,330,38,5,237,246,4120,"25,78",730,08/04/2025 00:00,14/04/2025 00:00,Medium
01/05/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,358,38,3,635,171,4120,"25,78",730,08/05/2025 00:00,06/05/2025 00:00,Medium
01/06/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,502,38,3,0,312,4120,"25,78",730,08/06/2025 00:00,10/06/2025 00:00,Medium
01/07/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,428,38,11,241,310,4120,"25,78",730,08/07/2025 00:00,10/07/2025 00:00,Medium
01/08/2025 00:00,SKU0096,Surfactants Grade C,Surfactants,litre,495,38,7,430,337,4120,"25,78",730,08/08/2025 00:00,07/08/2025 00:00,Medium
01/11/2024 00:00,SKU0097,Packaging Grade B,Packaging,litre,204,45,4,172,217,7054,"24,24",540,08/11/2024 00:00,15/11/2024 00:00,Medium
01/12/2024 00:00,SKU0097,Packaging Grade B,Packaging,litre,271,45,3,442,67,7054,"24,24",540,08/12/2024 00:00,06/12/2024 00:00,Medium
01/01/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,150,45,11,20,98,7054,"24,24",540,08/01/2025 00:00,16/01/2025 00:00,Medium
01/02/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,210,45,5,143,65,7054,"24,24",540,08/02/2025 00:00,05/02/2025 00:00,Medium
01/03/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,182,45,7,110,165,7054,"24,24",540,08/03/2025 00:00,10/03/2025 00:00,Medium
01/04/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,216,45,2,1,119,7054,"24,24",540,08/04/2025 00:00,16/04/2025 00:00,Medium
01/05/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,187,45,4,217,42,7054,"24,24",540,08/05/2025 00:00,09/05/2025 00:00,Medium
01/06/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,214,45,3,110,223,7054,"24,24",540,08/06/2025 00:00,18/06/2025 00:00,Medium
01/07/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,117,45,2,0,93,7054,"24,24",540,08/07/2025 00:00,18/07/2025 00:00,Medium
01/08/2025 00:00,SKU0097,Packaging Grade B,Packaging,litre,192,45,5,217,81,7054,"24,24",540,08/08/2025 00:00,15/08/2025 00:00,Medium
01/11/2024 00:00,SKU0098,Additives Grade C,Additives,kg,125,35,12,0,84,1729,"15,16",1095,08/11/2024 00:00,13/11/2024 00:00,Low
01/12/2024 00:00,SKU0098,Additives Grade C,Additives,kg,150,35,6,32,106,1729,"15,16",1095,08/12/2024 00:00,05/12/2024 00:00,Low
01/01/2025 00:00,SKU0098,Additives Grade C,Additives,kg,84,35,1,34,38,1729,"15,16",1095,08/01/2025 00:00,11/01/2025 00:00,Low
01/02/2025 00:00,SKU0098,Additives Grade C,Additives,kg,119,35,3,96,162,1729,"15,16",1095,08/02/2025 00:00,09/02/2025 00:00,Low
01/03/2025 00:00,SKU0098,Additives Grade C,Additives,kg,130,35,3,197,65,1729,"15,16",1095,08/03/2025 00:00,09/03/2025 00:00,Low
01/04/2025 00:00,SKU0098,Additives Grade C,Additives,kg,82,35,8,98,105,1729,"15,16",1095,08/04/2025 00:00,18/04/2025 00:00,Low
01/05/2025 00:00,SKU0098,Additives Grade C,Additives,kg,179,35,3,529,93,1729,"15,16",1095,08/05/2025 00:00,06/05/2025 00:00,Low
01/06/2025 00:00,SKU0098,Additives Grade C,Additives,kg,104,35,1,128,53,1729,"15,16",1095,08/06/2025 00:00,15/06/2025 00:00,Low
01/07/2025 00:00,SKU0098,Additives Grade C,Additives,kg,130,35,4,56,102,1729,"15,16",1095,08/07/2025 00:00,07/07/2025 00:00,Low
01/08/2025 00:00,SKU0098,Additives Grade C,Additives,kg,94,35,3,85,29,1729,"15,16",1095,08/08/2025 00:00,11/08/2025 00:00,Low
01/11/2024 00:00,SKU0099,Solvents Grade B,Solvents,litre,237,53,5,113,267,2191,"17,37",540,08/11/2024 00:00,10/11/2024 00:00,Medium
01/12/2024 00:00,SKU0099,Solvents Grade B,Solvents,litre,191,53,7,66,74,2191,"17,37",540,08/12/2024 00:00,16/12/2024 00:00,Medium
01/01/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,262,53,8,306,213,2191,"17,37",540,08/01/2025 00:00,06/01/2025 00:00,Medium
01/02/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,177,53,9,138,244,2191,"17,37",540,08/02/2025 00:00,10/02/2025 00:00,Medium
01/03/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,137,53,4,41,0,2191,"17,37",540,,,Medium
01/04/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,197,53,7,197,160,2191,"17,37",540,08/04/2025 00:00,06/04/2025 00:00,Medium
01/05/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,268,53,1,264,374,2191,"17,37",540,08/05/2025 00:00,06/05/2025 00:00,Medium
01/06/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,231,53,10,60,131,2191,"17,37",540,08/06/2025 00:00,18/06/2025 00:00,Medium
01/07/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,121,53,4,225,88,2191,"17,37",540,08/07/2025 00:00,15/07/2025 00:00,Medium
01/08/2025 00:00,SKU0099,Solvents Grade B,Solvents,litre,242,53,4,309,18,2191,"17,37",540,08/08/2025 00:00,07/08/2025 00:00,Medium
01/11/2024 00:00,SKU0100,Packaging Grade A,Packaging,kg,487,19,10,392,322,6667,"12,75",365,08/11/2024 00:00,06/11/2024 00:00,Medium
01/12/2024 00:00,SKU0100,Packaging Grade A,Packaging,kg,505,19,3,368,455,6667,"12,75",365,08/12/2024 00:00,08/12/2024 00:00,Medium
01/01/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,475,19,5,198,421,6667,"12,75",365,08/01/2025 00:00,13/01/2025 00:00,Medium
01/02/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,459,19,6,812,370,6667,"12,75",365,08/02/2025 00:00,10/02/2025 00:00,Medium
01/03/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,449,19,15,434,188,6667,"12,75",365,08/03/2025 00:00,05/03/2025 00:00,Medium
01/04/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,584,19,9,382,633,6667,"12,75",365,08/04/2025 00:00,12/04/2025 00:00,Medium
01/05/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,434,19,10,347,444,6667,"12,75",365,08/05/2025 00:00,16/05/2025 00:00,Medium
01/06/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,523,19,8,634,299,6667,"12,75",365,08/06/2025 00:00,18/06/2025 00:00,Medium
01/07/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,462,19,4,594,405,6667,"12,75",365,08/07/2025 00:00,11/07/2025 00:00,Medium
01/08/2025 00:00,SKU0100,Packaging Grade A,Packaging,kg,522,19,15,448,566,6667,"12,75",365,08/08/2025 00:00,14/08/2025 00:00,Medium
